employee_id,department,amount,category,merchant,description,receipt_attached,hour_of_day,day_of_week,is_weekend,is_round_number,description_length,is_anomaly,monthly_expense_count,monthly_total_amount,amount_vs_avg_ratio,days_since_last_expense,category_frequency,merchant_frequency
EMP0029,finance,32.19,meals,Starbucks,Meals - Starbucks,True,11,0,0,0,66,0,17,2672.95,0.2,2,0.79,0.59
EMP0029,finance,223.5,accommodation,Airbnb,Accommodation - Airbnb,False,12,2,0,0,73,0,18,2896.45,1.39,10,0.73,0.28
EMP0029,finance,60.81,transportation,Lyft,Transportation - Lyft,True,17,4,0,0,21,0,19,2957.26,0.39,10,0.28,0.53
EMP0029,finance,20.5,software,Adobe,Software - Adobe,True,7,2,0,0,58,0,20,2977.76,0.14,8,0.56,0.35
EMP0029,finance,113.55,office_supplies,Best Buy,Office Supplies - Best Buy,True,13,1,0,0,18,0,21,3091.31,0.77,3,0.59,0.57
EMP0029,finance,50.14,meals,Starbucks,Meals - Starbucks,True,13,5,1,0,21,0,22,3141.45,0.35,6,0.24,0.41
EMP0029,finance,383.8,software,Google Cloud,Software - Google Cloud,True,11,1,0,0,35,0,23,3525.25,2.5,1,0.47,0.09
EMP0029,finance,336.67,software,Slack,Software - Slack,True,17,2,0,0,59,0,24,3861.92,2.09,7,0.22,0.18
EMP0029,finance,1192.92,equipment,Dell,Equipment - Dell,True,13,2,0,0,66,0,25,5054.84,5.9,1,0.4,0.29
EMP0029,finance,128.97,accommodation,Marriott,Accommodation - Marriott,False,17,2,0,0,32,0,26,5183.81,0.65,3,0.24,0.05
EMP0029,finance,17.57,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,12,6,1,0,76,0,27,5201.38,0.09,0,0.81,0.45
EMP0029,finance,111.52,accommodation,Hilton,Accommodation - Hilton,True,15,2,0,0,59,0,28,5312.900000000001,0.59,12,0.11,0.34
EMP0029,finance,328.16,travel,American Airlines,Travel - American Airlines,True,16,3,0,0,52,0,29,5641.06,1.69,11,0.69,0.1
EMP0029,finance,55.94,meals,Starbucks,Meals - Starbucks,True,12,2,0,0,45,0,30,5697.0,0.29,8,0.51,0.26
EMP0029,finance,178.94,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,12,4,0,0,20,0,31,5875.9400000000005,0.94,7,0.48,0.54
EMP0029,finance,70.65,meals,UberEats,Meals - UberEats,True,10,1,0,0,49,0,32,5946.59,0.38,8,0.29,0.19
EMP0029,finance,207.35,software,GitHub,Software - GitHub,True,10,4,0,0,42,0,33,6153.9400000000005,1.11,14,0.27,0.13
EMP0029,finance,102.58,software,Zoom,Software - Zoom,True,17,4,0,0,58,0,34,6256.52,0.56,8,0.82,0.27
EMP0029,finance,1285.93,training,Udemy,Training - Udemy,False,16,4,0,0,7,1,35,7542.45,5.97,5,0.7,0.31
EMP0029,finance,33.19,software,Google Cloud,Software - Google Cloud,True,12,2,0,0,45,0,36,7575.64,0.16,3,0.29,0.24
EMP0029,finance,306.46,travel,Delta Airlines,Travel - Delta Airlines,False,13,4,0,0,22,0,37,7882.1,1.44,0,0.66,0.43
EMP0029,finance,166.74,office_supplies,Best Buy,Office Supplies - Best Buy,True,8,3,0,0,59,0,38,8048.84,0.79,1,0.12,0.16
EMP0029,finance,652.87,software,Slack,Software - Slack,True,5,2,0,0,24,1,39,8701.710000000001,2.93,1,0.22,0.33
EMP0029,finance,97.76,accommodation,Marriott,Accommodation - Marriott,True,9,2,0,0,35,0,40,8799.47,0.44,13,0.2,0.55
EMP0029,finance,73.56,transportation,Parking,Transportation - Parking,False,12,4,0,0,39,0,41,8873.03,0.34,0,0.8,0.13
EMP0029,finance,538.73,office_supplies,Staples,Office Supplies - Staples,False,16,1,0,0,14,1,42,9411.76,2.4,3,0.9,0.06
EMP0029,finance,139.43,office_supplies,Office Depot,Office Supplies - Office Depot,True,10,2,0,0,25,0,43,9551.19,0.63,4,0.64,0.42
EMP0029,finance,69.52,meals,Local Restaurant,Meals - Local Restaurant,True,8,2,0,0,13,0,44,9620.710000000001,0.32,0,0.75,0.21
EMP0029,finance,220.04,software,AWS,Software - AWS,True,10,0,0,0,24,0,45,9840.75,1.01,14,0.15,0.54
EMP0029,finance,1461.71,equipment,Dell,Equipment - Dell,False,13,3,0,0,71,0,46,11302.460000000001,5.95,0,0.82,0.23
EMP0029,finance,20.81,miscellaneous,Other,Miscellaneous - Other,True,15,4,0,0,36,0,47,11323.27,0.09,5,0.87,0.32
EMP0029,finance,490.17,software,Adobe,Software - Adobe,False,9,0,0,0,62,0,48,11813.44,1.99,2,0.55,0.11
EMP0029,finance,304.3,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,14,3,0,0,75,0,49,12117.74,1.23,6,0.22,0.28
EMP0029,finance,343.37,software,AWS,Software - AWS,True,12,6,1,0,24,0,50,12461.11,1.38,9,0.68,0.59
EMP0029,finance,632.06,travel,JetBlue,Travel - JetBlue,True,14,0,0,0,55,0,51,13093.17,2.46,3,0.46,0.37
EMP0029,finance,1918.27,equipment,Lenovo,Equipment - Lenovo,True,14,3,0,0,36,0,52,15011.44,6.64,11,0.18,0.12
EMP0029,finance,340.19,travel,American Airlines,Travel - American Airlines,False,15,0,0,0,15,0,53,15351.630000000001,1.17,8,0.53,0.34
EMP0029,finance,479.81,client_entertainment,Golf Club,Client Entertainment - Golf Club,False,9,0,0,0,42,0,54,15831.44,1.64,7,0.71,0.2
EMP0029,finance,443.03,training,Coursera,Training - Coursera,True,14,0,0,0,63,0,55,16274.47,1.5,3,0.81,0.16
EMP0029,finance,195.32,accommodation,Airbnb,Accommodation - Airbnb,True,5,5,1,0,24,1,56,16469.79,0.66,3,0.71,0.57
EMP0029,finance,142.9,software,Google Cloud,Software - Google Cloud,False,13,5,1,0,54,0,57,16612.69,0.49,1,0.27,0.07
EMP0029,finance,312.81,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,17,1,0,0,33,0,58,16925.5,1.07,3,0.56,0.26
EMP0030,hr,169.92,office_supplies,Office Depot,Office Supplies - Office Depot,True,16,4,0,0,56,0,1,169.92,1.0,23,0.16,0.26
EMP0030,hr,54.39,transportation,Parking,Transportation - Parking,True,10,2,0,0,76,0,2,224.31,0.48,5,0.61,0.38
EMP0030,hr,480.93,training,Udemy,Training - Udemy,True,9,0,0,0,41,0,3,705.24,2.05,4,0.55,0.55
EMP0030,hr,292.34,accommodation,Marriott,Accommodation - Marriott,True,15,0,0,0,12,0,4,997.5799999999999,1.17,0,0.8,0.34
EMP0030,hr,1159.27,office_supplies,Conference Registration,Training - Conference Registration,True,9,0,0,0,7,1,5,2156.85,2.69,5,0.29,0.22
EMP0030,hr,82.58,miscellaneous,Various,Miscellaneous - Various,True,11,0,0,0,44,0,6,2239.43,0.22,10,0.83,0.23
EMP0030,hr,61.79,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,14,4,0,0,54,0,7,2301.22,0.19,0,0.22,0.2
EMP0030,hr,1822.03,equipment,Dell,Equipment - Dell,True,14,0,0,0,13,0,8,4123.25,3.54,9,0.38,0.56
EMP0030,hr,136.33,training,Udemy,Training - Udemy,False,12,1,0,0,78,0,9,4259.58,0.29,5,0.27,0.28
EMP0030,hr,47.37,software,Google Cloud,Software - Google Cloud,True,15,4,0,0,48,0,10,4306.95,0.11,4,0.23,0.46
EMP0030,hr,90.36,office_supplies,Best Buy,Office Supplies - Best Buy,False,9,1,0,0,79,0,11,4397.3099999999995,0.23,7,0.19,0.42
EMP0030,hr,92.69,software,Adobe,Software - Adobe,False,13,3,0,0,37,0,12,4490.0,0.25,8,0.82,0.6
EMP0030,hr,239.35,training,Workshop,Training - Workshop,True,9,3,0,0,36,0,13,4729.35,0.66,10,0.67,0.46
EMP0030,hr,219.05,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,15,1,0,0,25,0,14,4948.4,0.62,4,0.5,0.27
EMP0030,hr,408.95,software,Adobe,Software - Adobe,True,10,1,0,0,48,0,15,5357.35,1.15,7,0.82,0.42
EMP0030,hr,13.69,miscellaneous,Various,Miscellaneous - Various,True,14,0,0,0,76,0,16,5371.04,0.04,10,0.86,0.5
EMP0030,hr,344.86,travel,Southwest,Travel - Southwest,True,11,1,0,0,33,0,17,5715.9,1.03,2,0.83,0.22
EMP0030,hr,1266.3,equipment,Dell,Equipment - Dell,True,11,0,0,0,12,0,18,6982.2,3.26,10,0.32,0.22
EMP0030,hr,37.6,transportation,Car Rental,Transportation - Car Rental,True,13,3,0,0,30,0,19,7019.8,0.1,4,0.86,0.39
EMP0030,hr,144.93,software,Google Cloud,Software - Google Cloud,True,15,3,0,0,73,0,20,7164.73,0.4,9,0.88,0.09
EMP0030,hr,210.64,travel,Southwest,Travel - Southwest,True,10,0,0,0,24,0,21,7375.37,0.6,1,0.14,0.1
EMP0030,hr,691.16,equipment,Best Buy,Equipment - Best Buy,False,12,3,0,0,14,0,22,8066.53,1.89,10,0.84,0.08
EMP0030,hr,528.86,travel,American Airlines,Travel - American Airlines,True,7,2,0,0,65,0,23,8595.39,1.42,10,0.5,0.49
EMP0030,hr,290.54,software,AWS,Software - AWS,True,16,4,0,0,80,0,24,8885.93,0.78,7,0.8,0.11
EMP0030,hr,257.15,software,AWS,Software - AWS,True,14,0,0,0,32,0,25,9143.08,0.7,11,0.76,0.13
EMP0031,marketing,497.57,miscellaneous,Other,Miscellaneous - Other,False,16,3,0,0,20,1,1,497.57,1.0,19,0.13,0.6
EMP0031,marketing,200.0,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,14,4,0,1,15,1,2,697.5699999999999,0.57,10,0.54,0.48
EMP0031,marketing,115.71,office_supplies,Best Buy,Office Supplies - Best Buy,True,15,0,0,0,28,0,3,813.28,0.43,5,0.86,0.47
EMP0031,marketing,260.5,travel,JetBlue,Travel - JetBlue,True,12,3,0,0,69,0,4,1073.78,0.97,14,0.54,0.29
EMP0031,marketing,300.0,meals,Local Restaurant,Meals - Local Restaurant,True,11,2,0,1,22,1,5,1373.78,1.09,3,0.89,0.49
EMP0031,marketing,7052.96,equipment,Apple Store,Equipment - Apple Store,False,9,4,0,0,24,1,6,8426.74,5.02,10,0.24,0.49
EMP0031,marketing,300.0,training,Workshop,Training - Workshop,True,14,2,0,1,28,1,7,8726.74,0.24,8,0.68,0.14
EMP0031,marketing,332.62,software,Adobe,Software - Adobe,True,13,3,0,0,65,0,8,9059.36,0.29,11,0.74,0.25
EMP0031,marketing,117.13,training,Coursera,Training - Coursera,True,17,1,0,0,27,0,9,9176.49,0.11,1,0.79,0.11
EMP0031,marketing,193.09,office_supplies,Office Depot,Office Supplies - Office Depot,True,12,0,0,0,69,0,10,9369.58,0.21,9,0.44,0.1
EMP0031,marketing,312.88,travel,Delta Airlines,Travel - Delta Airlines,True,9,1,0,0,64,0,11,9682.46,0.36,9,0.17,0.27
EMP0031,marketing,42.71,office_supplies,Staples,Office Supplies - Staples,True,17,3,0,0,50,0,12,9725.17,0.05,7,0.2,0.3
EMP0031,marketing,1847.42,equipment,Best Buy,Equipment - Best Buy,True,14,0,0,0,24,0,13,11572.59,2.08,9,0.49,0.26
EMP0031,marketing,41.4,meals,Local Restaurant,Meals - Local Restaurant,True,8,1,0,0,51,0,14,11613.99,0.05,8,0.62,0.39
EMP0031,marketing,384.4,transportation,Taxi,Transportation - Taxi,True,11,1,0,0,18,1,15,11998.39,0.48,12,0.72,0.56
EMP0031,marketing,389.66,training,Conference Registration,Training - Conference Registration,True,11,2,0,0,65,0,16,12388.05,0.5,0,0.39,0.19
EMP0031,marketing,29.95,meals,Subway,Meals - Subway,True,10,0,0,0,31,0,17,12418.0,0.04,0,0.1,0.35
EMP0031,marketing,111.88,office_supplies,Amazon,Office Supplies - Amazon,True,11,5,1,0,34,0,18,12529.88,0.16,6,0.45,0.5
EMP0031,marketing,196.17,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,14,2,0,0,18,0,19,12726.05,0.29,13,0.32,0.49
EMP0031,marketing,332.59,equipment,Apple Store,Equipment - Apple Store,True,15,4,0,0,40,0,20,13058.64,0.51,6,0.78,0.07
EMP0031,marketing,10.8,miscellaneous,Other,Miscellaneous - Other,False,15,2,0,0,39,0,21,13069.44,0.02,8,0.86,0.16
EMP0031,marketing,15.62,transportation,Taxi,Transportation - Taxi,True,12,5,1,0,34,0,22,13085.06,0.03,11,0.53,0.35
EMP0031,marketing,68.15,meals,Chipotle,Meals - Chipotle,True,17,4,0,0,20,0,23,13153.210000000001,0.12,13,0.15,0.22
EMP0031,marketing,749.61,travel,Delta Airlines,Travel - Delta Airlines,True,10,6,1,0,48,0,24,13902.82,1.29,13,0.49,0.16
EMP0031,marketing,279.43,travel,Delta Airlines,Travel - Delta Airlines,True,17,2,0,0,28,0,25,14182.25,0.49,11,0.43,0.51
EMP0031,marketing,9.04,meals,Subway,Meals - Subway,True,13,4,0,0,39,0,26,14191.29,0.02,14,0.82,0.23
EMP0031,marketing,431.67,training,Coursera,Training - Coursera,True,7,2,0,0,30,0,27,14622.960000000001,0.8,6,0.86,0.51
EMP0031,marketing,73.52,meals,DoorDash,Meals - DoorDash,False,14,2,0,0,55,0,28,14696.48,0.14,1,0.66,0.23
EMP0031,marketing,83.66,training,Workshop,Training - Workshop,True,12,2,0,0,12,0,29,14780.14,0.16,9,0.18,0.37
EMP0031,marketing,184.3,training,Conference Registration,Training - Conference Registration,True,13,5,1,0,48,0,30,14964.44,0.37,3,0.26,0.07
EMP0031,marketing,572.86,office_supplies,Staples,Office Supplies - Staples,True,18,2,0,0,15,1,31,15537.3,1.14,13,0.56,0.07
EMP0031,marketing,117.64,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,15,4,0,0,74,0,32,15654.94,0.24,4,0.87,0.06
EMP0031,marketing,107.82,office_supplies,Amazon,Office Supplies - Amazon,True,15,0,0,0,80,0,33,15762.76,0.23,12,0.21,0.19
EMP0031,marketing,257.03,software,GitHub,Software - GitHub,True,12,3,0,0,79,0,34,16019.79,0.55,3,0.14,0.37
EMP0031,marketing,407.54,training,Workshop,Training - Workshop,True,16,4,0,0,64,0,35,16427.33,0.87,9,0.16,0.4
EMP0031,marketing,88.53,miscellaneous,Other,Miscellaneous - Other,True,16,6,1,0,30,0,36,16515.86,0.19,13,0.89,0.2
EMP0031,marketing,307.08,software,Zoom,Software - Zoom,True,14,4,0,0,67,0,37,16822.94,0.68,2,0.81,0.55
EMP0031,marketing,35.45,transportation,Parking,Transportation - Parking,True,9,2,0,0,27,0,38,16858.39,0.08,14,0.71,0.08
EMP0031,marketing,86.98,accommodation,Airbnb,Accommodation - Airbnb,True,11,3,0,0,50,0,39,16945.37,0.2,14,0.45,0.59
EMP0031,marketing,222.74,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,16,6,1,0,60,0,40,17168.11,0.52,13,0.12,0.38
EMP0031,marketing,693.94,travel,Delta Airlines,Travel - Delta Airlines,True,17,5,1,0,51,0,41,17862.05,1.59,2,0.54,0.13
EMP0032,sales,281.28,equipment,Lenovo,Equipment - Lenovo,True,19,4,0,0,26,0,1,281.28,1.0,17,0.86,0.12
EMP0032,sales,117.89,accommodation,Marriott,Accommodation - Marriott,False,12,4,0,0,16,0,2,399.16999999999996,0.59,8,0.13,0.33
EMP0032,sales,1269.32,equipment,Amazon,Equipment - Amazon,True,12,1,0,0,59,0,3,1668.49,2.28,3,0.45,0.44
EMP0032,sales,448.32,training,Workshop,Training - Workshop,True,13,0,0,0,73,0,4,2116.81,0.85,11,0.72,0.24
EMP0032,sales,41.32,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,9,2,0,0,80,0,5,2158.13,0.1,14,0.36,0.45
EMP0032,sales,714.64,travel,United Airlines,Travel - United Airlines,True,16,6,1,0,64,0,6,2872.77,1.49,8,0.29,0.09
EMP0032,sales,72.55,meals,UberEats,Meals - UberEats,True,13,0,0,0,51,0,7,2945.3199999999997,0.17,13,0.6,0.42
EMP0032,sales,9.38,transportation,Parking,Transportation - Parking,True,16,3,0,0,64,0,8,2954.7,0.03,12,0.31,0.09
EMP0032,sales,195.74,equipment,Best Buy,Equipment - Best Buy,False,12,3,0,0,48,0,9,3150.44,0.56,11,0.85,0.48
EMP0032,sales,118.08,software,Google Cloud,Software - Google Cloud,True,7,4,0,0,66,0,10,3268.52,0.36,10,0.61,0.22
EMP0032,sales,907.63,equipment,Apple Store,Equipment - Apple Store,True,9,0,0,0,52,0,11,4176.15,2.39,13,0.54,0.15
EMP0032,sales,1917.43,equipment,Dell,Equipment - Dell,True,7,1,0,0,16,0,12,6093.58,3.78,4,0.41,0.55
EMP0032,sales,113.22,miscellaneous,Other,Miscellaneous - Other,True,10,5,1,0,49,0,13,6206.8,0.24,9,0.41,0.14
EMP0032,sales,227.39,travel,American Airlines,Travel - American Airlines,False,13,2,0,0,19,0,14,6434.19,0.49,7,0.43,0.36
EMP0032,sales,115.9,miscellaneous,Other,Miscellaneous - Other,True,10,2,0,0,19,0,15,6550.09,0.27,13,0.41,0.12
EMP0032,sales,244.58,software,Adobe,Software - Adobe,False,11,4,0,0,63,0,16,6794.67,0.58,14,0.51,0.19
EMP0032,sales,27.59,meals,UberEats,Meals - UberEats,True,15,3,0,0,30,0,17,6822.26,0.07,6,0.75,0.49
EMP0032,sales,54.14,meals,UberEats,Meals - UberEats,True,11,4,0,0,79,0,18,6876.4,0.14,11,0.6,0.58
EMP0032,sales,272.1,training,Coursera,Training - Coursera,True,10,2,0,0,37,0,19,7148.5,0.72,4,0.6,0.26
EMP0032,sales,55.19,transportation,Uber,Transportation - Uber,True,16,4,0,0,26,0,20,7203.69,0.15,12,0.6,0.35
EMP0032,sales,136.8,office_supplies,Best Buy,Office Supplies - Best Buy,True,18,0,0,0,77,0,21,7340.49,0.39,7,0.71,0.4
EMP0032,sales,92.35,miscellaneous,Other,Miscellaneous - Other,True,15,0,0,0,41,0,22,7432.84,0.27,8,0.51,0.38
EMP0032,sales,195.18,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,14,1,0,0,33,0,23,7628.02,0.59,0,0.55,0.14
EMP0032,sales,261.21,software,AWS,Software - AWS,True,8,4,0,0,23,1,24,7889.23,0.79,0,0.47,0.06
EMP0032,sales,68.3,meals,UberEats,Meals - UberEats,True,12,1,0,0,21,0,25,7957.53,0.21,14,0.2,0.12
EMP0032,sales,296.63,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,9,3,0,0,62,0,26,8254.16,0.93,2,0.22,0.46
EMP0032,sales,227.47,training,Workshop,Training - Workshop,True,10,0,0,0,72,0,27,8481.63,0.72,0,0.15,0.31
EMP0032,sales,328.29,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,11,1,0,0,78,0,28,8809.92,1.04,5,0.42,0.07
EMP0032,sales,512.76,travel,JetBlue,Travel - JetBlue,True,13,4,0,0,51,0,29,9322.68,1.6,10,0.28,0.43
EMP0032,sales,231.87,software,Zoom,Software - Zoom,False,13,1,0,0,77,0,30,9554.55,0.73,5,0.78,0.24
EMP0032,sales,192.7,office_supplies,Staples,Office Supplies - Staples,False,15,1,0,0,60,0,31,9747.25,0.61,5,0.62,0.32
EMP0032,sales,68.45,transportation,Parking,Transportation - Parking,True,9,1,0,0,69,0,32,9815.7,0.22,13,0.14,0.4
EMP0032,sales,35.1,meals,Chipotle,Meals - Chipotle,True,8,4,0,0,57,0,33,9850.8,0.12,11,0.63,0.29
EMP0032,sales,100.0,software,Adobe,Software - Adobe,True,10,2,0,1,11,1,34,9950.8,0.34,0,0.54,0.21
EMP0032,sales,60.88,transportation,Taxi,Transportation - Taxi,True,12,3,0,0,14,0,35,10011.68,0.21,14,0.18,0.3
EMP0032,sales,246.73,travel,United Airlines,Travel - United Airlines,False,16,4,0,0,34,0,36,10258.41,0.87,3,0.87,0.12
EMP0032,sales,12.9,office_supplies,Best Buy,Office Supplies - Best Buy,True,10,2,0,0,74,0,37,10271.31,0.05,11,0.16,0.54
EMP0032,sales,2029.8,office_supplies,Slack,Software - Slack,True,8,2,0,0,20,1,38,12301.11,6.27,4,0.2,0.46
EMP0032,sales,34.35,transportation,Lyft,Transportation - Lyft,True,10,2,0,0,16,0,39,12335.46,0.11,5,0.63,0.44
EMP0032,sales,300.19,client_entertainment,Event Venue,Client Entertainment - Event Venue,False,16,5,1,0,65,0,40,12635.65,0.95,6,0.56,0.56
EMP0032,sales,137.33,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,17,0,0,0,13,0,41,12772.98,0.44,1,0.34,0.17
EMP0033,sales,142.41,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,13,0,0,0,65,0,1,142.41,1.0,26,0.25,0.43
EMP0033,sales,325.72,training,Workshop,Training - Workshop,True,12,0,0,0,67,0,2,468.13,1.39,13,0.66,0.2
EMP0033,sales,488.89,travel,United Airlines,Travel - United Airlines,True,11,3,0,0,17,0,3,957.02,1.53,13,0.52,0.21
EMP0033,sales,158.96,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,15,1,0,0,20,0,4,1115.98,0.57,4,0.43,0.26
EMP0033,sales,149.94,miscellaneous,Other,Miscellaneous - Other,False,13,4,0,0,54,0,5,1265.92,0.59,8,0.69,0.41
EMP0033,sales,313.21,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,11,0,0,0,20,0,6,1579.13,1.19,5,0.86,0.18
EMP0033,sales,1198.47,office_supplies,Best Buy,Equipment - Best Buy,True,17,0,0,0,9,1,7,2777.6,3.02,8,0.3,0.28
EMP0033,sales,56.69,meals,DoorDash,Meals - DoorDash,True,10,3,0,0,31,0,8,2834.29,0.16,0,0.1,0.26
EMP0033,sales,15.65,meals,UberEats,Meals - UberEats,True,11,6,1,0,30,0,9,2849.94,0.05,0,0.61,0.55
EMP0033,sales,282.79,travel,Southwest,Travel - Southwest,True,13,3,0,0,29,0,10,3132.73,0.9,7,0.87,0.18
EMP0033,sales,1577.49,equipment,Apple Store,Equipment - Apple Store,True,13,3,0,0,66,0,11,4710.22,3.68,4,0.25,0.26
EMP0033,sales,338.54,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,15,3,0,0,71,0,12,5048.76,0.8,9,0.66,0.53
EMP0033,sales,58.19,meals,UberEats,Meals - UberEats,True,11,2,0,0,33,0,13,5106.95,0.15,13,0.17,0.08
EMP0033,sales,564.37,travel,American Airlines,Travel - American Airlines,True,14,5,1,0,11,0,14,5671.32,1.39,5,0.29,0.19
EMP0033,sales,481.19,training,Udemy,Training - Udemy,True,9,4,0,0,17,0,15,6152.51,1.17,5,0.47,0.27
EMP0033,sales,2000.0,meals,UberEats,Meals - UberEats,True,16,2,0,1,10,1,16,8152.51,3.93,8,0.28,0.11
EMP0033,sales,84.0,accommodation,Hilton,Accommodation - Hilton,True,9,1,0,0,65,0,17,8236.51,0.17,7,0.62,0.35
EMP0033,sales,746.77,travel,JetBlue,Travel - JetBlue,True,16,2,0,0,77,0,18,8983.28,1.5,14,0.24,0.37
EMP0033,sales,292.3,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,11,4,0,0,47,0,19,9275.58,0.6,9,0.26,0.5
EMP0033,sales,330.44,accommodation,Hilton,Accommodation - Hilton,True,12,1,0,0,76,0,20,9606.02,0.69,8,0.73,0.57
EMP0033,sales,84.29,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,11,6,1,0,23,0,21,9690.31,0.18,14,0.9,0.34
EMP0033,sales,263.71,equipment,Best Buy,Equipment - Best Buy,True,13,3,0,0,23,0,22,9954.02,0.58,2,0.14,0.5
EMP0033,sales,20.56,meals,DoorDash,Meals - DoorDash,True,18,4,0,0,56,0,23,9974.58,0.05,11,0.66,0.27
EMP0033,sales,1111.09,equipment,Amazon,Equipment - Amazon,False,15,3,0,0,24,0,24,11085.67,2.41,3,0.26,0.52
EMP0033,sales,1553.86,travel,Delta Airlines,Travel - Delta Airlines,False,13,2,0,0,21,1,25,12639.53,3.07,3,0.72,0.46
EMP0033,sales,612.92,equipment,Apple Store,Equipment - Apple Store,False,17,3,0,0,69,0,26,13252.45,1.2,0,0.1,0.26
EMP0033,sales,442.56,travel,Southwest,Travel - Southwest,True,8,0,0,0,15,0,27,13695.01,0.87,7,0.42,0.2
EMP0033,sales,33.75,meals,DoorDash,Meals - DoorDash,True,14,2,0,0,41,0,28,13728.76,0.07,8,0.33,0.4
EMP0033,sales,27.15,office_supplies,Office Depot,Office Supplies - Office Depot,True,10,1,0,0,50,0,29,13755.91,0.06,6,0.6,0.19
EMP0033,sales,289.61,equipment,Amazon,Equipment - Amazon,True,14,1,0,0,29,1,30,14045.52,0.62,4,0.22,0.56
EMP0033,sales,394.53,training,Conference Registration,Training - Conference Registration,True,12,0,0,0,19,0,31,14440.05,0.85,9,0.46,0.08
EMP0033,sales,110.19,office_supplies,Staples,Office Supplies - Staples,True,9,3,0,0,54,0,32,14550.24,0.24,6,0.79,0.33
EMP0033,sales,65.09,transportation,Uber,Transportation - Uber,True,18,1,0,0,77,0,33,14615.33,0.15,6,0.53,0.11
EMP0033,sales,359.28,equipment,Dell,Equipment - Dell,True,15,3,0,0,76,0,34,14974.61,0.82,6,0.2,0.23
EMP0033,sales,283.92,travel,Delta Airlines,Travel - Delta Airlines,True,16,1,0,0,41,0,35,15258.53,0.65,2,0.4,0.52
EMP0033,sales,182.66,office_supplies,Office Depot,Office Supplies - Office Depot,True,11,6,1,0,35,0,36,15441.19,0.43,11,0.55,0.29
EMP0033,sales,1163.44,training,Conference Registration,Training - Conference Registration,False,13,3,0,0,24,1,37,16604.63,2.59,2,0.24,0.26
EMP0034,hr,434.13,software,GitHub,Software - GitHub,True,12,0,0,0,27,0,1,434.13,1.0,14,0.27,0.3
EMP0034,hr,182.67,office_supplies,Staples,Office Supplies - Staples,True,12,6,1,0,20,0,2,616.8,0.59,12,0.46,0.11
EMP0034,hr,375.99,training,Coursera,Training - Coursera,True,15,4,0,0,28,0,3,992.79,1.14,5,0.27,0.31
EMP0034,hr,300.0,office_supplies,Office Depot,Office Supplies - Office Depot,True,9,0,0,1,23,1,4,1292.79,0.93,8,0.18,0.54
EMP0034,hr,336.25,travel,JetBlue,Travel - JetBlue,True,16,2,0,0,37,0,5,1629.04,1.03,10,0.76,0.19
EMP0034,hr,67.46,transportation,Taxi,Transportation - Taxi,True,11,3,0,0,75,0,6,1696.5,0.24,6,0.51,0.29
EMP0034,hr,1164.95,equipment,Best Buy,Equipment - Best Buy,True,9,2,0,0,61,0,7,2861.45,2.85,13,0.88,0.16
EMP0034,hr,177.8,office_supplies,Staples,Office Supplies - Staples,True,9,2,0,0,77,0,8,3039.25,0.47,9,0.22,0.2
